flight_id,departure_airport,arrival_airport,aircraft_code,passengers,total_seats,utilization,route
31338,EGO,BZK,SU9,,97,,BZK ↔ EGO
31339,EGO,BZK,SU9,,97,,BZK ↔ EGO
31340,EGO,BZK,SU9,57.0,97,58.76288659793815,BZK ↔ EGO
31341,EGO,BZK,SU9,74.0,97,76.28865979381443,BZK ↔ EGO
31342,EGO,AER,CN1,,12,,AER ↔ EGO
31343,EGO,AER,CN1,8.0,12,66.66666666666666,AER ↔ EGO
31344,EGO,AER,CN1,,12,,AER ↔ EGO
31345,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31346,EGO,AER,CN1,,12,,AER ↔ EGO
31347,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31348,EGO,AER,CN1,,12,,AER ↔ EGO
31349,EGO,AER,CN1,,12,,AER ↔ EGO
31350,EGO,AER,CN1,,12,,AER ↔ EGO
31351,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31352,EGO,AER,CN1,,12,,AER ↔ EGO
31353,EGO,AER,CN1,,12,,AER ↔ EGO
31354,EGO,AER,CN1,,12,,AER ↔ EGO
31355,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31356,EGO,AER,CN1,,12,,AER ↔ EGO
31357,EGO,AER,CN1,,12,,AER ↔ EGO
31358,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31359,EGO,AER,CN1,,12,,AER ↔ EGO
31360,EGO,AER,CN1,,12,,AER ↔ EGO
31361,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31362,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31363,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31364,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31365,EGO,AER,CN1,7.0,12,58.333333333333336,AER ↔ EGO
31366,EGO,AER,CN1,,12,,AER ↔ EGO
31367,EGO,AER,CN1,,12,,AER ↔ EGO
31368,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31369,EGO,AER,CN1,,12,,AER ↔ EGO
31370,EGO,AER,CN1,,12,,AER ↔ EGO
31371,EGO,AER,CN1,,12,,AER ↔ EGO
31372,EGO,AER,CN1,,12,,AER ↔ EGO
31373,EGO,AER,CN1,,12,,AER ↔ EGO
31374,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31375,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31376,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31377,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31378,EGO,AER,CN1,,12,,AER ↔ EGO
31379,EGO,AER,CN1,,12,,AER ↔ EGO
31380,EGO,AER,CN1,,12,,AER ↔ EGO
31381,EGO,AER,CN1,,12,,AER ↔ EGO
31382,EGO,AER,CN1,,12,,AER ↔ EGO
31383,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31384,EGO,AER,CN1,9.0,12,75.0,AER ↔ EGO
31385,EGO,AER,CN1,,12,,AER ↔ EGO
31386,EGO,AER,CN1,,12,,AER ↔ EGO
31387,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31388,EGO,AER,CN1,,12,,AER ↔ EGO
31389,EGO,AER,CN1,,12,,AER ↔ EGO
31390,EGO,AER,CN1,,12,,AER ↔ EGO
31391,EGO,AER,CN1,,12,,AER ↔ EGO
31392,EGO,AER,CN1,3.0,12,25.0,AER ↔ EGO
31393,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31394,EGO,AER,CN1,,12,,AER ↔ EGO
31395,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31396,EGO,AER,CN1,,12,,AER ↔ EGO
31397,EGO,AER,CN1,,12,,AER ↔ EGO
31398,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31399,EGO,AER,CN1,9.0,12,75.0,AER ↔ EGO
31400,EGO,AER,CN1,,12,,AER ↔ EGO
31401,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31402,EGO,AER,CN1,,12,,AER ↔ EGO
31403,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31404,EGO,AER,CN1,,12,,AER ↔ EGO
31405,EGO,AER,CN1,,12,,AER ↔ EGO
31406,EGO,AER,CN1,,12,,AER ↔ EGO
31407,EGO,AER,CN1,,12,,AER ↔ EGO
31408,EGO,AER,CN1,,12,,AER ↔ EGO
31409,EGO,AER,CN1,,12,,AER ↔ EGO
31410,EGO,AER,CN1,7.0,12,58.333333333333336,AER ↔ EGO
31411,EGO,AER,CN1,,12,,AER ↔ EGO
31412,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31413,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31414,EGO,AER,CN1,,12,,AER ↔ EGO
31415,EGO,AER,CN1,,12,,AER ↔ EGO
31416,EGO,AER,CN1,,12,,AER ↔ EGO
31417,EGO,AER,CN1,,12,,AER ↔ EGO
31418,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31419,EGO,AER,CN1,,12,,AER ↔ EGO
31420,EGO,AER,CN1,,12,,AER ↔ EGO
31421,EGO,AER,CN1,,12,,AER ↔ EGO
31422,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31423,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31424,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31425,EGO,AER,CN1,,12,,AER ↔ EGO
31426,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31427,EGO,AER,CN1,,12,,AER ↔ EGO
31428,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31429,EGO,AER,CN1,,12,,AER ↔ EGO
31430,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31431,EGO,AER,CN1,,12,,AER ↔ EGO
31432,EGO,AER,CN1,,12,,AER ↔ EGO
31433,EGO,AER,CN1,,12,,AER ↔ EGO
31434,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31435,EGO,AER,CN1,,12,,AER ↔ EGO
31436,EGO,AER,CN1,,12,,AER ↔ EGO
31437,EGO,AER,CN1,3.0,12,25.0,AER ↔ EGO
31438,EGO,AER,CN1,,12,,AER ↔ EGO
31439,EGO,AER,CN1,,12,,AER ↔ EGO
31440,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31441,EGO,AER,CN1,,12,,AER ↔ EGO
31442,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31443,EGO,AER,CN1,,12,,AER ↔ EGO
31444,EGO,AER,CN1,6.0,12,50.0,AER ↔ EGO
31445,EGO,AER,CN1,1.0,12,8.333333333333332,AER ↔ EGO
31446,EGO,AER,CN1,,12,,AER ↔ EGO
31447,EGO,AER,CN1,,12,,AER ↔ EGO
31448,EGO,AER,CN1,2.0,12,16.666666666666664,AER ↔ EGO
31449,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31450,EGO,AER,CN1,3.0,12,25.0,AER ↔ EGO
31451,EGO,AER,CN1,4.0,12,33.33333333333333,AER ↔ EGO
31452,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31453,EGO,AER,CN1,,12,,AER ↔ EGO
31454,EGO,AER,CN1,,12,,AER ↔ EGO
31455,EGO,AER,CN1,,12,,AER ↔ EGO
31456,EGO,AER,CN1,,12,,AER ↔ EGO
31457,EGO,AER,CN1,,12,,AER ↔ EGO
31458,EGO,AER,CN1,,12,,AER ↔ EGO
31459,EGO,AER,CN1,5.0,12,41.66666666666667,AER ↔ EGO
31460,EGO,AER,CN1,,12,,AER ↔ EGO
31461,EGO,AER,CN1,3.0,12,25.0,AER ↔ EGO
31462,EGO,AER,CN1,3.0,12,25.0,AER ↔ EGO
31463,EGO,AER,CN1,,12,,AER ↔ EGO
31464,ARH,DME,CR2,32.0,50,64.0,ARH ↔ DME
31465,ARH,DME,CR2,3.0,50,6.0,ARH ↔ DME
31466,ARH,DME,CR2,41.0,50,82.0,ARH ↔ DME
31467,ARH,DME,CR2,16.0,50,32.0,ARH ↔ DME
31468,ARH,DME,CR2,20.0,50,40.0,ARH ↔ DME
31469,ARH,DME,CR2,30.0,50,60.0,ARH ↔ DME
31470,ARH,DME,CR2,42.0,50,84.0,ARH ↔ DME
31471,ARH,DME,CR2,33.0,50,66.0,ARH ↔ DME
31472,ARH,DME,CR2,17.0,50,34.0,ARH ↔ DME
31473,ARH,DME,CR2,37.0,50,74.0,ARH ↔ DME
31474,ARH,DME,CR2,10.0,50,20.0,ARH ↔ DME
31475,ARH,DME,CR2,,50,,ARH ↔ DME
31476,ARH,DME,CR2,42.0,50,84.0,ARH ↔ DME
31477,ARH,DME,CR2,40.0,50,80.0,ARH ↔ DME
31478,ARH,DME,CR2,29.0,50,57.99999999999999,ARH ↔ DME
31479,ARH,DME,CR2,12.0,50,24.0,ARH ↔ DME
31480,ARH,DME,CR2,34.0,50,68.0,ARH ↔ DME
31481,ARH,DME,CR2,39.0,50,78.0,ARH ↔ DME
31482,ARH,DME,CR2,46.0,50,92.0,ARH ↔ DME
31483,ARH,DME,CR2,5.0,50,10.0,ARH ↔ DME
31484,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31485,ARH,DME,CR2,44.0,50,88.0,ARH ↔ DME
31486,ARH,DME,CR2,41.0,50,82.0,ARH ↔ DME
31487,ARH,DME,CR2,26.0,50,52.0,ARH ↔ DME
31488,ARH,DME,CR2,43.0,50,86.0,ARH ↔ DME
31489,ARH,DME,CR2,25.0,50,50.0,ARH ↔ DME
31490,ARH,DME,CR2,47.0,50,94.0,ARH ↔ DME
31491,ARH,DME,CR2,13.0,50,26.0,ARH ↔ DME
31492,ARH,DME,CR2,17.0,50,34.0,ARH ↔ DME
31493,ARH,DME,CR2,40.0,50,80.0,ARH ↔ DME
31494,ARH,DME,CR2,17.0,50,34.0,ARH ↔ DME
31495,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31496,ARH,DME,CR2,37.0,50,74.0,ARH ↔ DME
31497,ARH,DME,CR2,32.0,50,64.0,ARH ↔ DME
31498,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31499,ARH,DME,CR2,39.0,50,78.0,ARH ↔ DME
31500,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31501,ARH,DME,CR2,11.0,50,22.0,ARH ↔ DME
31502,ARH,DME,CR2,36.0,50,72.0,ARH ↔ DME
31503,ARH,DME,CR2,50.0,50,100.0,ARH ↔ DME
31504,ARH,DME,CR2,14.0,50,28.000000000000004,ARH ↔ DME
31505,ARH,DME,CR2,39.0,50,78.0,ARH ↔ DME
31506,ARH,DME,CR2,31.0,50,62.0,ARH ↔ DME
31507,ARH,DME,CR2,35.0,50,70.0,ARH ↔ DME
31508,ARH,DME,CR2,22.0,50,44.0,ARH ↔ DME
31509,ARH,DME,CR2,33.0,50,66.0,ARH ↔ DME
31510,ARH,DME,CR2,14.0,50,28.000000000000004,ARH ↔ DME
31511,ARH,DME,CR2,40.0,50,80.0,ARH ↔ DME
31512,ARH,DME,CR2,,50,,ARH ↔ DME
31513,ARH,DME,CR2,32.0,50,64.0,ARH ↔ DME
31514,ARH,DME,CR2,35.0,50,70.0,ARH ↔ DME
31515,ARH,DME,CR2,21.0,50,42.0,ARH ↔ DME
31516,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31517,ARH,DME,CR2,3.0,50,6.0,ARH ↔ DME
31518,ARH,DME,CR2,26.0,50,52.0,ARH ↔ DME
31519,ARH,DME,CR2,41.0,50,82.0,ARH ↔ DME
31520,ARH,DME,CR2,12.0,50,24.0,ARH ↔ DME
31521,ARH,DME,CR2,38.0,50,76.0,ARH ↔ DME
31522,ARH,DME,CR2,28.0,50,56.00000000000001,ARH ↔ DME
31523,ARH,DME,CR2,35.0,50,70.0,ARH ↔ DME
31524,ARH,DME,CR2,32.0,50,64.0,ARH ↔ DME
31525,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31526,ARH,PEE,CN1,,12,,ARH ↔ PEE
31527,ARH,PEE,CN1,,12,,ARH ↔ PEE
31528,ARH,PEE,CN1,,12,,ARH ↔ PEE
31529,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31530,ARH,PEE,CN1,,12,,ARH ↔ PEE
31531,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31532,ARH,PEE,CN1,,12,,ARH ↔ PEE
31533,ARH,PEE,CN1,,12,,ARH ↔ PEE
31534,ARH,PEE,CN1,,12,,ARH ↔ PEE
31535,ARH,PEE,CN1,,12,,ARH ↔ PEE
31536,ARH,PEE,CN1,10.0,12,83.33333333333334,ARH ↔ PEE
31537,ARH,PEE,CN1,,12,,ARH ↔ PEE
31538,ARH,PEE,CN1,9.0,12,75.0,ARH ↔ PEE
31539,ARH,PEE,CN1,,12,,ARH ↔ PEE
31540,ARH,PEE,CN1,,12,,ARH ↔ PEE
31541,ARH,PEE,CN1,,12,,ARH ↔ PEE
31542,ARH,PEE,CN1,4.0,12,33.33333333333333,ARH ↔ PEE
31543,ARH,PEE,CN1,,12,,ARH ↔ PEE
31544,ARH,PEE,CN1,1.0,12,8.333333333333332,ARH ↔ PEE
31545,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31546,ARH,PEE,CN1,,12,,ARH ↔ PEE
31547,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31548,ARH,PEE,CN1,,12,,ARH ↔ PEE
31549,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31550,ARH,PEE,CN1,,12,,ARH ↔ PEE
31551,ARH,PEE,CN1,3.0,12,25.0,ARH ↔ PEE
31552,ARH,PEE,CN1,,12,,ARH ↔ PEE
31553,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31554,ARH,PEE,CN1,,12,,ARH ↔ PEE
31555,ARH,PEE,CN1,,12,,ARH ↔ PEE
31556,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31557,ARH,PEE,CN1,,12,,ARH ↔ PEE
31558,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31559,ARH,PEE,CN1,,12,,ARH ↔ PEE
31560,ARH,PEE,CN1,,12,,ARH ↔ PEE
31561,ARH,PEE,CN1,3.0,12,25.0,ARH ↔ PEE
31562,ARH,PEE,CN1,3.0,12,25.0,ARH ↔ PEE
31563,ARH,PEE,CN1,,12,,ARH ↔ PEE
31564,ARH,PEE,CN1,,12,,ARH ↔ PEE
31565,ARH,PEE,CN1,,12,,ARH ↔ PEE
31566,ARH,PEE,CN1,,12,,ARH ↔ PEE
31567,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31568,ARH,PEE,CN1,,12,,ARH ↔ PEE
31569,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31570,ARH,PEE,CN1,2.0,12,16.666666666666664,ARH ↔ PEE
31571,ARH,PEE,CN1,,12,,ARH ↔ PEE
31572,ARH,PEE,CN1,,12,,ARH ↔ PEE
31573,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31574,ARH,PEE,CN1,,12,,ARH ↔ PEE
31575,ARH,PEE,CN1,,12,,ARH ↔ PEE
31576,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31577,ARH,PEE,CN1,,12,,ARH ↔ PEE
31578,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31579,ARH,PEE,CN1,,12,,ARH ↔ PEE
31580,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31581,ARH,PEE,CN1,,12,,ARH ↔ PEE
31582,ARH,PEE,CN1,,12,,ARH ↔ PEE
31583,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31584,ARH,PEE,CN1,4.0,12,33.33333333333333,ARH ↔ PEE
31585,ARH,PEE,CN1,,12,,ARH ↔ PEE
31586,ARH,PEE,CN1,,12,,ARH ↔ PEE
31587,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31588,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31589,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31590,ARH,PEE,CN1,,12,,ARH ↔ PEE
31591,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31592,ARH,PEE,CN1,,12,,ARH ↔ PEE
31593,ARH,PEE,CN1,,12,,ARH ↔ PEE
31594,ARH,PEE,CN1,7.0,12,58.333333333333336,ARH ↔ PEE
31595,ARH,PEE,CN1,,12,,ARH ↔ PEE
31596,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31597,ARH,PEE,CN1,,12,,ARH ↔ PEE
31598,ARH,PEE,CN1,,12,,ARH ↔ PEE
31599,ARH,PEE,CN1,,12,,ARH ↔ PEE
31600,ARH,PEE,CN1,10.0,12,83.33333333333334,ARH ↔ PEE
31601,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31602,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31603,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31604,ARH,PEE,CN1,,12,,ARH ↔ PEE
31605,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31606,ARH,PEE,CN1,,12,,ARH ↔ PEE
31607,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31608,ARH,PEE,CN1,,12,,ARH ↔ PEE
31609,ARH,PEE,CN1,,12,,ARH ↔ PEE
31610,ARH,PEE,CN1,9.0,12,75.0,ARH ↔ PEE
31611,ARH,PEE,CN1,7.0,12,58.333333333333336,ARH ↔ PEE
31612,ARH,PEE,CN1,2.0,12,16.666666666666664,ARH ↔ PEE
31613,ARH,PEE,CN1,,12,,ARH ↔ PEE
31614,ARH,PEE,CN1,3.0,12,25.0,ARH ↔ PEE
31615,ARH,PEE,CN1,,12,,ARH ↔ PEE
31616,ARH,PEE,CN1,,12,,ARH ↔ PEE
31617,ARH,PEE,CN1,,12,,ARH ↔ PEE
31618,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31619,ARH,PEE,CN1,,12,,ARH ↔ PEE
31620,ARH,PEE,CN1,,12,,ARH ↔ PEE
31621,ARH,PEE,CN1,3.0,12,25.0,ARH ↔ PEE
31622,ARH,PEE,CN1,,12,,ARH ↔ PEE
31623,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31624,ARH,PEE,CN1,,12,,ARH ↔ PEE
31625,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31626,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31627,ARH,PEE,CN1,,12,,ARH ↔ PEE
31628,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31629,ARH,PEE,CN1,,12,,ARH ↔ PEE
31630,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31631,ARH,PEE,CN1,,12,,ARH ↔ PEE
31632,ARH,PEE,CN1,11.0,12,91.66666666666666,ARH ↔ PEE
31633,ARH,PEE,CN1,,12,,ARH ↔ PEE
31634,ARH,PEE,CN1,,12,,ARH ↔ PEE
31635,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31636,ARH,PEE,CN1,5.0,12,41.66666666666667,ARH ↔ PEE
31637,ARH,PEE,CN1,,12,,ARH ↔ PEE
31638,ARH,PEE,CN1,,12,,ARH ↔ PEE
31639,ARH,PEE,CN1,12.0,12,100.0,ARH ↔ PEE
31640,ARH,PEE,CN1,6.0,12,50.0,ARH ↔ PEE
31641,ARH,PEE,CN1,,12,,ARH ↔ PEE
31642,ARH,PEE,CN1,,12,,ARH ↔ PEE
31643,ARH,PEE,CN1,,12,,ARH ↔ PEE
31644,ARH,PEE,CN1,2.0,12,16.666666666666664,ARH ↔ PEE
31645,ARH,PEE,CN1,,12,,ARH ↔ PEE
31646,ARH,PEE,CN1,8.0,12,66.66666666666666,ARH ↔ PEE
31647,ARH,ABA,319,,116,,ABA ↔ ARH
31648,ARH,ABA,319,,116,,ABA ↔ ARH
31649,ARH,ABA,319,,116,,ABA ↔ ARH
31650,ARH,ABA,319,,116,,ABA ↔ ARH
31651,ARH,ABA,319,,116,,ABA ↔ ARH
31652,ARH,ABA,319,,116,,ABA ↔ ARH
31653,ARH,ABA,319,,116,,ABA ↔ ARH
31654,ARH,ABA,319,,116,,ABA ↔ ARH
31655,ARH,NNM,CR2,38.0,50,76.0,ARH ↔ NNM
31656,ARH,NNM,CR2,48.0,50,96.0,ARH ↔ NNM
31657,ARH,NNM,CR2,24.0,50,48.0,ARH ↔ NNM
31658,ARH,NNM,CR2,7.0,50,14.000000000000002,ARH ↔ NNM
31659,ARH,NNM,CR2,4.0,50,8.0,ARH ↔ NNM
31660,ARH,NNM,CR2,8.0,50,16.0,ARH ↔ NNM
31661,ARH,NNM,CR2,49.0,50,98.0,ARH ↔ NNM
31662,ARH,NNM,CR2,36.0,50,72.0,ARH ↔ NNM
31663,ARH,NNM,CR2,48.0,50,96.0,ARH ↔ NNM
31664,ARH,NNM,CR2,36.0,50,72.0,ARH ↔ NNM
31665,ARH,NNM,CR2,5.0,50,10.0,ARH ↔ NNM
31666,ARH,NNM,CR2,42.0,50,84.0,ARH ↔ NNM
31667,ARH,NNM,CR2,10.0,50,20.0,ARH ↔ NNM
31668,ARH,NNM,CR2,40.0,50,80.0,ARH ↔ NNM
31669,ARH,NNM,CR2,33.0,50,66.0,ARH ↔ NNM
31670,ARH,NNM,CR2,43.0,50,86.0,ARH ↔ NNM
31671,ARH,NNM,CR2,,50,,ARH ↔ NNM
31672,ARH,NNM,CR2,47.0,50,94.0,ARH ↔ NNM
31673,ARH,NNM,CR2,41.0,50,82.0,ARH ↔ NNM
31674,ARH,NNM,CR2,47.0,50,94.0,ARH ↔ NNM
31675,ARH,NNM,CR2,44.0,50,88.0,ARH ↔ NNM
31676,ARH,NNM,CR2,50.0,50,100.0,ARH ↔ NNM
31677,ARH,NNM,CR2,42.0,50,84.0,ARH ↔ NNM
31678,ARH,NNM,CR2,36.0,50,72.0,ARH ↔ NNM
31679,ARH,NNM,CR2,43.0,50,86.0,ARH ↔ NNM
31680,ARH,NNM,CR2,46.0,50,92.0,ARH ↔ NNM
31681,ARH,NNM,CR2,46.0,50,92.0,ARH ↔ NNM
31682,ARH,NNM,CR2,22.0,50,44.0,ARH ↔ NNM
31683,ARH,NNM,CR2,35.0,50,70.0,ARH ↔ NNM
31684,ARH,NNM,CR2,39.0,50,78.0,ARH ↔ NNM
31685,ARH,NNM,CR2,23.0,50,46.0,ARH ↔ NNM
31686,ARH,NNM,CR2,16.0,50,32.0,ARH ↔ NNM
31687,ARH,NNM,CR2,39.0,50,78.0,ARH ↔ NNM
31688,ARH,NNM,CR2,10.0,50,20.0,ARH ↔ NNM
31689,ARH,NNM,CR2,46.0,50,92.0,ARH ↔ NNM
31690,ARH,NNM,CR2,6.0,50,12.0,ARH ↔ NNM
31691,ARH,NNM,CR2,32.0,50,64.0,ARH ↔ NNM
31692,ARH,NNM,CR2,8.0,50,16.0,ARH ↔ NNM
31693,ARH,NNM,CR2,,50,,ARH ↔ NNM
31694,ARH,NNM,CR2,45.0,50,90.0,ARH ↔ NNM
31695,ARH,NNM,CR2,47.0,50,94.0,ARH ↔ NNM
31696,ARH,NNM,CR2,3.0,50,6.0,ARH ↔ NNM
31697,ARH,NNM,CR2,50.0,50,100.0,ARH ↔ NNM
31698,ARH,NNM,CR2,,50,,ARH ↔ NNM
31699,ARH,NNM,CR2,32.0,50,64.0,ARH ↔ NNM
31700,ARH,NNM,CR2,41.0,50,82.0,ARH ↔ NNM
31701,ARH,NNM,CR2,35.0,50,70.0,ARH ↔ NNM
31702,ARH,NNM,CR2,38.0,50,76.0,ARH ↔ NNM
31703,ARH,NNM,CR2,18.0,50,36.0,ARH ↔ NNM
31704,ARH,NNM,CR2,29.0,50,57.99999999999999,ARH ↔ NNM
31705,ARH,NNM,CR2,40.0,50,80.0,ARH ↔ NNM
31706,ARH,NNM,CR2,41.0,50,82.0,ARH ↔ NNM
31707,ARH,NNM,CR2,39.0,50,78.0,ARH ↔ NNM
31708,ARH,NNM,CR2,28.0,50,56.00000000000001,ARH ↔ NNM
31709,ARH,NNM,CR2,35.0,50,70.0,ARH ↔ NNM
31710,ARH,NNM,CR2,49.0,50,98.0,ARH ↔ NNM
31711,ARH,NNM,CR2,44.0,50,88.0,ARH ↔ NNM
31712,ARH,NNM,CR2,31.0,50,62.0,ARH ↔ NNM
31713,ARH,NNM,CR2,35.0,50,70.0,ARH ↔ NNM
31714,ARH,NNM,CR2,43.0,50,86.0,ARH ↔ NNM
31715,ARH,NNM,CR2,48.0,50,96.0,ARH ↔ NNM
31716,ARH,HMA,CR2,25.0,50,50.0,ARH ↔ HMA
31717,ARH,HMA,CR2,24.0,50,48.0,ARH ↔ HMA
31718,ARH,HMA,CR2,4.0,50,8.0,ARH ↔ HMA
31719,ARH,HMA,CR2,13.0,50,26.0,ARH ↔ HMA
31720,ARH,HMA,CR2,37.0,50,74.0,ARH ↔ HMA
31721,ARH,HMA,CR2,31.0,50,62.0,ARH ↔ HMA
31722,ARH,HMA,CR2,35.0,50,70.0,ARH ↔ HMA
31723,ARH,HMA,CR2,39.0,50,78.0,ARH ↔ HMA
31724,ARH,HMA,CR2,40.0,50,80.0,ARH ↔ HMA
31725,ARH,HMA,CR2,31.0,50,62.0,ARH ↔ HMA
31726,ARH,HMA,CR2,,50,,ARH ↔ HMA
31727,ARH,HMA,CR2,10.0,50,20.0,ARH ↔ HMA
31728,ARH,HMA,CR2,21.0,50,42.0,ARH ↔ HMA
31729,ARH,HMA,CR2,31.0,50,62.0,ARH ↔ HMA
31730,ARH,HMA,CR2,,50,,ARH ↔ HMA
31731,ARH,HMA,CR2,41.0,50,82.0,ARH ↔ HMA
31732,ARH,HMA,CR2,44.0,50,88.0,ARH ↔ HMA
31733,ARH,HMA,CR2,36.0,50,72.0,ARH ↔ HMA
31734,ARH,TJM,CR2,,50,,ARH ↔ TJM
31735,ARH,TJM,CR2,8.0,50,16.0,ARH ↔ TJM
31736,ARH,TJM,CR2,,50,,ARH ↔ TJM
31737,ARH,TJM,CR2,23.0,50,46.0,ARH ↔ TJM
31738,ARH,TJM,CR2,9.0,50,18.0,ARH ↔ TJM
31739,ARH,TJM,CR2,13.0,50,26.0,ARH ↔ TJM
31740,ARH,TJM,CR2,5.0,50,10.0,ARH ↔ TJM
31741,ARH,TJM,CR2,11.0,50,22.0,ARH ↔ TJM
31742,ARH,TJM,CR2,8.0,50,16.0,ARH ↔ TJM
31743,ARH,TJM,CR2,15.0,50,30.0,ARH ↔ TJM
31744,ARH,TJM,CR2,12.0,50,24.0,ARH ↔ TJM
31745,ARH,TJM,CR2,10.0,50,20.0,ARH ↔ TJM
31746,ARH,TJM,CR2,,50,,ARH ↔ TJM
31747,ARH,TJM,CR2,16.0,50,32.0,ARH ↔ TJM
31748,ARH,TJM,CR2,3.0,50,6.0,ARH ↔ TJM
31749,ARH,TJM,CR2,12.0,50,24.0,ARH ↔ TJM
31750,ARH,TJM,CR2,12.0,50,24.0,ARH ↔ TJM
31751,ARH,TJM,CR2,12.0,50,24.0,ARH ↔ TJM
31752,ARH,TJM,CR2,8.0,50,16.0,ARH ↔ TJM
31753,ARH,TJM,CR2,8.0,50,16.0,ARH ↔ TJM
